gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk,olid
4258,697364,BAL,BUF,PASS,3,37,1,4,15,0,0,3,3,1,10,46,3,0,1,1,0,1,0,0,0,0,0,0,2036
4258,697365,BAL,BUF,RUSH,4,40,1,3,38,0,0,3,3,2,5,51,3,1,1,1,0,1,0,0,0,0,0,0,2036
4258,697366,BAL,BUF,PASS,5,33,1,2,58,0,0,3,3,1,10,57,3,1,1,1,0,1,0,0,0,0,0,0,2036
4258,697367,BAL,BUF,RUSH,6,37,1,2,25,0,0,3,3,1,10,73,4,0,1,1,0,1,0,0,0,0,0,0,2036
4258,697368,BAL,BUF,NOPL,6,26,1,1,48,0,0,3,3,2,7,76,4,0,0,0,0,0,0,1,0,0,0,0,2036
4258,697369,BAL,BUF,PASS,7,4,1,1,22,0,0,3,3,2,17,66,4,0,1,1,0,0,0,0,0,0,0,0,2036
4258,697370,BAL,BUF,RUSH,8,37,1,1,18,0,0,3,3,3,17,66,4,0,1,1,0,1,0,0,0,0,0,0,2036
4258,697371,BAL,BUF,FGXP,9,6,1,0,41,0,0,3,3,4,15,68,4,0,0,0,3,0,0,0,0,0,0,0,0
4258,697372,BUF,BAL,KOFF,0,6,1,0,35,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,697373,BUF,BAL,PASS,1,30,1,0,35,0,3,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697374,BUF,BAL,RUSH,2,35,1,0,4,0,3,3,3,2,9,26,2,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697375,BUF,BAL,PASS,3,28,2,15,0,0,3,3,3,3,4,31,2,1,1,0,0,0,0,0,0,0,0,0,2037
4258,697376,BUF,BAL,PASS,4,5,2,14,32,0,3,3,3,1,10,36,2,0,1,0,0,0,0,0,0,0,0,0,2037
4258,697377,BUF,BAL,PASS,5,45,2,14,27,0,3,3,3,2,10,36,2,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697378,BUF,BAL,PASS,6,35,2,13,42,0,3,3,3,3,6,40,2,0,1,0,0,0,1,0,0,0,0,0,2037
4258,697379,BAL,BUF,PUNT,0,8,2,13,7,3,0,3,3,4,10,36,2,0,0,0,0,0,0,0,0,0,0,0,0
4258,697380,BAL,BUF,PASS,1,5,2,12,59,3,0,3,3,1,10,15,1,0,0,0,0,0,0,0,0,0,0,0,2036
4258,697381,BAL,BUF,RUSH,2,35,2,12,54,3,0,3,3,2,10,15,1,0,0,0,0,1,0,0,0,0,0,0,2036
4258,697382,BAL,BUF,RUSH,3,47,2,12,19,3,0,3,3,3,1,24,2,1,1,0,0,1,0,0,0,0,0,0,2036
4258,697383,BAL,BUF,NOPL,3,20,2,11,32,3,0,2,3,1,10,25,2,0,0,0,0,0,0,1,0,0,0,0,2036
4258,697384,BAL,BUF,RUSH,4,35,2,11,32,3,0,2,3,1,15,20,1,0,1,1,0,1,0,0,0,0,0,0,2036
4258,697385,BAL,BUF,PASS,5,35,2,10,57,3,0,2,3,2,5,30,2,0,1,1,0,1,0,0,0,0,0,0,2036
4258,697386,BAL,BUF,PASS,6,11,2,10,22,3,0,2,3,3,1,34,2,1,1,1,7,0,0,0,0,0,0,0,2036
4258,697387,BAL,BUF,FGXP,6,3,2,10,11,10,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4258,697388,BUF,BAL,KOFF,0,6,2,10,11,0,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,697389,BUF,BAL,RUSH,1,35,2,10,11,0,10,3,2,1,10,25,2,1,1,0,0,1,0,0,0,0,0,0,2037
4258,697390,BUF,BAL,RUSH,2,42,2,9,39,0,10,3,2,1,10,41,3,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697391,BUF,BAL,NOPL,2,7,2,8,57,0,10,3,2,2,2,49,3,0,0,0,0,0,0,1,0,0,0,0,2037
4258,697392,BUF,BAL,PASS,3,47,2,8,50,0,10,3,2,2,12,39,2,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697393,BUF,BAL,PASS,4,31,2,8,3,0,10,3,2,3,4,47,3,1,1,0,0,0,0,0,0,0,0,0,2037
4258,697394,BUF,BAL,RUSH,5,42,2,7,32,0,10,3,2,1,10,53,3,1,1,0,0,1,0,0,0,0,0,0,2037
4258,697395,BUF,BAL,PASS,6,6,2,6,50,0,10,3,2,1,10,66,4,0,1,0,0,0,0,0,0,0,0,0,2037
4258,697396,BUF,BAL,RUSH,7,47,2,6,44,0,10,3,2,2,10,66,4,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697397,BUF,BAL,PASS,8,51,2,5,57,0,10,3,2,3,13,63,4,1,1,0,0,1,0,0,0,0,0,0,2037
4258,697398,BUF,BAL,RUSH,9,33,2,5,6,0,10,3,2,1,4,96,5,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697399,BUF,BAL,RUSH,10,36,2,4,33,0,10,3,2,2,1,99,5,0,0,0,0,1,0,0,0,0,0,0,2037
4258,697400,BUF,BAL,RUSH,11,51,2,3,57,0,10,2,2,3,1,99,5,0,0,0,0,1,0,0,0,0,0,0,2037
4258,697401,BUF,BAL,RUSH,12,4,2,3,6,0,10,1,2,4,1,99,5,1,0,0,7,0,0,0,0,0,0,0,2037
4258,697402,BUF,BAL,FGXP,12,3,2,3,2,7,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,697403,BAL,BUF,KOFF,0,6,2,3,2,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,697404,BAL,BUF,PASS,1,4,2,2,56,10,7,2,1,1,10,23,2,0,1,0,0,0,0,0,0,0,0,0,2036
4258,697405,BAL,BUF,RUSH,2,45,2,2,52,10,7,2,1,2,10,23,2,0,1,0,0,1,0,0,0,0,0,0,2036
4258,697406,BAL,BUF,PASS,3,9,2,2,7,10,7,2,1,3,5,28,2,1,1,0,0,1,0,0,0,0,0,0,2036
4258,697407,BAL,BUF,PASS,4,25,2,1,58,10,7,2,1,1,10,38,2,0,1,0,0,1,0,0,0,0,0,0,2036
4258,697408,BAL,BUF,RUSH,5,36,2,1,33,10,7,2,1,2,4,44,3,0,1,1,0,1,0,0,0,0,0,0,2036
4258,697409,BAL,BUF,PASS,6,6,2,0,57,10,7,2,1,3,1,47,3,1,0,0,0,1,0,0,0,0,0,0,2036
4258,697410,BAL,BUF,PASS,7,5,2,0,51,10,7,1,1,1,10,54,3,0,1,0,0,0,0,0,0,0,0,0,2036
4258,697411,BAL,BUF,PASS,8,4,2,0,46,10,7,1,1,2,10,54,3,0,1,0,0,0,0,0,0,0,0,0,2036
4258,697412,BAL,BUF,PASS,9,20,2,0,42,10,7,1,1,3,10,54,3,0,1,0,0,0,1,0,0,0,0,0,2036
4258,697413,BUF,BAL,KOFF,0,6,3,15,0,7,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,697414,BUF,BAL,RUSH,1,35,3,15,0,7,10,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697415,BUF,BAL,RUSH,2,39,3,14,24,7,10,3,3,2,6,29,2,1,1,0,0,1,0,0,0,0,0,0,2037
4258,697416,BUF,BAL,PASS,3,44,3,13,45,7,10,3,3,1,10,35,2,1,1,0,0,1,0,0,0,0,0,0,2037
4258,697417,BUF,BAL,PASS,4,40,3,13,1,7,10,3,3,1,10,54,3,0,1,0,0,0,0,0,0,0,0,0,2037
4258,697418,BUF,BAL,RUSH,5,45,3,12,21,7,10,3,3,2,6,58,3,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697419,BUF,BAL,RUSH,6,43,3,11,36,7,10,3,3,3,1,63,4,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697420,BUF,BAL,RUSH,7,34,3,10,53,7,10,3,3,4,1,63,4,1,1,0,0,0,0,1,0,0,0,0,2037
4258,697421,BUF,BAL,PASS,8,6,3,10,19,7,10,3,3,1,10,74,4,0,1,0,0,0,0,0,0,0,0,0,2037
4258,697422,BUF,BAL,RUSH,9,47,3,10,13,7,10,3,3,2,10,74,4,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697423,BUF,BAL,PASS,10,43,3,9,26,7,10,2,3,3,16,68,4,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697424,BUF,BAL,FGXP,11,6,3,8,43,7,10,2,3,4,15,69,4,0,0,0,0,0,0,0,0,0,0,0,0
4258,697425,BAL,BUF,PASS,1,4,3,8,37,10,7,3,2,1,10,39,2,0,1,0,0,0,0,0,0,0,0,0,2036
4258,697426,BAL,BUF,RUSH,2,44,3,8,33,10,7,3,2,2,10,39,2,0,0,0,0,1,0,0,0,0,0,0,2036
4258,697427,BAL,BUF,PASS,3,6,3,7,49,10,7,3,2,3,2,47,3,0,1,1,0,0,0,0,0,0,0,0,2036
4258,697428,BUF,BAL,PUNT,0,11,3,7,43,7,10,2,3,4,2,47,3,0,0,0,0,0,0,0,0,0,0,0,0
4258,697429,BUF,BAL,RUSH,1,39,3,7,32,7,10,2,3,1,10,28,2,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697430,BUF,BAL,PASS,2,34,3,6,53,7,10,2,3,2,10,28,2,1,1,0,0,1,0,0,0,0,0,0,2037
4258,697431,BUF,BAL,RUSH,3,40,3,6,19,7,10,2,3,1,10,39,2,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697432,BUF,BAL,RUSH,4,46,3,5,39,7,10,2,3,2,6,43,3,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697433,BUF,BAL,RUSH,5,35,3,4,53,7,10,2,3,3,2,47,3,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697434,BAL,BUF,PUNT,0,9,3,4,18,10,7,3,2,4,4,45,3,0,0,0,0,0,0,0,0,0,0,0,0
4258,697435,BAL,BUF,RUSH,1,28,3,4,9,10,7,3,2,1,10,9,1,0,0,0,0,1,0,0,0,0,0,0,2036
4258,697436,BAL,BUF,PASS,2,16,3,3,41,10,7,3,2,2,12,7,1,1,0,1,0,1,0,1,0,0,0,0,2036
4258,697437,BAL,BUF,PASS,3,40,3,3,25,10,7,3,2,1,10,22,2,1,1,0,0,1,0,0,0,0,0,0,2036
4258,697438,BAL,BUF,NOPL,3,6,3,2,45,10,7,3,2,1,10,34,2,1,0,0,0,0,0,1,0,0,0,0,2036
4258,697439,BAL,BUF,PASS,4,46,3,2,39,10,7,3,2,1,10,49,3,0,1,0,0,0,0,0,0,0,0,0,2036
4258,697440,BAL,BUF,PASS,5,43,3,1,53,10,7,3,2,2,4,55,3,0,1,0,0,1,0,0,0,0,0,0,2036
4258,697441,BAL,BUF,PASS,6,24,3,1,10,10,7,3,2,3,6,53,3,0,1,1,0,0,0,0,0,0,0,0,2036
4258,697442,BAL,BUF,PASS,7,10,3,0,46,10,7,3,2,4,1,58,3,0,0,0,0,1,0,0,0,0,0,0,2036
4258,697443,BUF,BAL,PASS,1,5,3,0,36,7,10,2,3,1,10,42,3,0,0,0,0,0,0,0,0,0,0,0,2037
4258,697444,BUF,BAL,RUSH,2,35,3,0,31,7,10,2,3,2,10,42,3,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697445,BUF,BAL,PASS,3,41,4,15,0,7,10,2,3,3,8,44,3,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697446,BAL,BUF,PUNT,0,7,4,14,19,10,7,3,2,4,1,51,3,0,0,0,0,0,0,1,0,0,0,0,0
4258,697447,BAL,BUF,PASS,1,6,4,14,12,10,7,3,2,1,10,30,2,0,0,0,0,0,0,0,0,0,0,0,2036
4258,697448,BAL,BUF,RUSH,2,40,4,14,6,10,7,3,2,2,10,30,2,0,1,0,0,1,0,0,0,0,0,0,2036
4258,697449,BAL,BUF,PASS,3,27,4,13,26,10,7,3,2,3,10,30,2,0,1,0,0,0,1,0,0,0,0,0,2036
4258,697450,BUF,BAL,PUNT,0,8,4,12,59,7,10,2,3,4,18,22,2,0,0,0,0,0,0,0,0,0,0,0,0
4258,697451,BUF,BAL,RUSH,1,36,4,12,51,7,10,2,3,1,10,35,2,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697452,BUF,BAL,PASS,2,9,4,12,15,7,10,2,3,2,7,38,2,0,1,0,0,0,0,0,0,0,0,0,2037
4258,697453,BUF,BAL,RUSH,3,20,4,12,6,7,10,1,3,3,7,38,2,0,1,0,0,1,0,1,0,0,0,0,2037
4258,697454,BAL,BUF,PUNT,0,8,4,11,46,10,7,3,1,4,4,41,3,0,0,0,0,0,0,0,0,0,0,0,0
4258,697455,BAL,BUF,PASS,1,6,4,11,38,10,7,3,1,1,10,22,2,0,1,0,0,0,0,0,0,0,0,0,2036
4258,697456,BAL,BUF,PASS,2,29,4,11,32,10,7,3,1,2,10,22,2,1,1,1,0,1,0,0,0,0,0,0,2036
4258,697457,BAL,BUF,RUSH,3,31,4,11,3,10,7,3,1,1,10,35,2,0,0,1,0,1,0,0,0,0,0,0,2036
4258,697458,BAL,BUF,PASS,4,33,4,10,32,10,7,3,1,2,6,39,2,1,1,1,0,1,0,0,0,0,0,0,2036
4258,697459,BAL,BUF,RUSH,5,29,4,9,59,10,7,3,1,1,10,48,3,0,1,1,0,1,0,0,0,0,0,0,2036
4258,697460,BAL,BUF,PASS,6,28,4,9,30,10,7,3,1,2,8,50,3,1,1,1,0,1,0,0,0,0,0,0,2036
4258,697461,BAL,BUF,RUSH,7,40,4,9,2,10,7,3,1,1,10,77,4,0,0,1,0,1,0,0,0,0,0,0,2036
4258,697462,BAL,BUF,PASS,8,6,4,8,22,10,7,3,1,2,8,79,4,0,0,0,0,0,0,0,0,0,0,0,2036
4258,697463,BAL,BUF,PASS,9,33,4,8,16,10,7,3,1,3,8,79,4,0,1,0,0,0,1,0,0,0,0,0,2036
4258,697464,BAL,BUF,NOPL,9,5,4,7,43,10,7,3,1,4,14,73,4,1,0,0,0,0,0,1,0,0,0,0,2036
4258,697465,BAL,BUF,PASS,10,38,4,7,38,10,7,3,1,1,10,87,5,0,0,0,0,1,0,0,0,0,0,0,2036
4258,697466,BAL,BUF,RUSH,11,35,4,7,0,10,7,3,1,2,10,87,5,0,1,1,0,1,0,0,0,0,0,0,2036
4258,697467,BAL,BUF,PASS,12,43,4,6,25,10,7,3,1,3,7,90,5,0,1,1,0,0,1,0,0,0,0,0,2036
4258,697468,BAL,BUF,FGXP,13,3,4,5,42,10,7,3,1,4,16,81,5,0,0,0,3,0,0,0,0,0,0,0,0
4258,697469,BUF,BAL,KOFF,0,4,4,5,39,7,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,697470,BUF,BAL,PASS,1,8,4,5,35,7,13,1,3,1,10,22,2,0,0,0,0,0,0,0,0,0,0,0,2037
4258,697471,BUF,BAL,NOPL,1,20,4,5,27,7,13,1,3,2,10,22,2,0,0,0,0,0,0,1,0,0,0,0,2037
4258,697472,BUF,BAL,PASS,2,30,4,5,27,7,13,1,3,2,15,17,1,0,1,0,0,1,0,0,0,0,0,0,2037
4258,697473,BUF,BAL,PASS,3,10,4,4,53,7,13,1,3,3,6,26,2,0,1,0,0,0,1,1,0,0,0,0,2037
4258,697474,BAL,BUF,PUNT,0,14,4,4,43,13,7,3,1,4,18,14,1,0,0,0,0,0,0,0,0,0,0,0,0
4258,697475,BAL,BUF,RUSH,1,34,4,4,29,13,7,3,1,1,10,36,2,0,0,0,0,1,0,0,0,0,0,0,2036
4258,697476,BAL,BUF,RUSH,2,46,4,3,55,13,7,3,1,2,11,35,2,1,0,0,0,1,0,0,0,0,0,0,2036
4258,697477,BAL,BUF,RUSH,3,43,4,3,9,13,7,2,1,1,10,46,3,0,0,0,0,1,0,0,0,0,0,0,2036
4258,697478,BAL,BUF,RUSH,4,26,4,2,26,13,7,2,1,2,8,48,3,0,0,0,0,1,0,0,0,0,0,0,2036
4258,697479,BAL,BUF,RUSH,5,14,4,2,0,13,7,1,1,3,1,55,3,1,0,0,0,1,0,0,0,0,0,0,2036
4258,697480,BAL,BUF,RUSH,6,38,4,1,46,13,7,1,0,1,10,58,3,0,0,0,0,0,0,0,0,0,0,0,2036
4258,697481,BAL,BUF,RUSH,7,29,4,1,8,13,7,1,0,2,11,57,3,0,0,0,0,0,0,0,0,0,0,0,2036
4258,697482,BAL,BUF,RUSH,8,25,4,0,39,13,7,1,0,3,12,56,3,0,0,0,0,0,0,0,0,0,0,0,2036
4259,697483,HOU,CHI,KOFF,0,6,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,697484,HOU,CHI,RUSH,1,17,1,14,54,0,0,3,3,1,10,27,2,0,1,0,0,1,0,0,0,0,0,0,2038
4259,697485,HOU,CHI,PASS,2,38,1,14,37,0,0,3,3,2,2,35,2,1,0,0,0,1,0,0,0,0,0,0,2038
4259,697486,HOU,CHI,PASS,3,30,1,13,59,0,0,3,3,1,10,41,3,0,0,0,0,1,0,0,0,0,0,0,2038
4259,697487,HOU,CHI,RUSH,4,41,1,13,29,0,0,3,3,2,4,47,3,0,0,0,0,1,0,0,0,0,0,0,2038
4259,697488,HOU,CHI,RUSH,5,35,1,12,48,0,0,3,3,3,2,49,3,1,1,0,0,1,0,0,0,0,0,0,2038
4259,697489,HOU,CHI,RUSH,6,36,1,12,13,0,0,3,3,1,10,64,4,0,1,0,0,1,0,0,0,0,0,0,2038
4259,697490,HOU,CHI,PASS,7,8,1,11,37,0,0,3,3,2,8,66,4,0,0,0,0,0,0,0,1,0,0,0,2038
4259,697491,CHI,HOU,RUSH,1,40,1,11,29,0,0,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,2039
4259,697492,CHI,HOU,PASS,2,31,1,10,49,0,0,3,3,2,6,29,2,1,1,0,0,1,0,0,0,0,0,0,2039
4259,697493,CHI,HOU,RUSH,3,34,1,10,18,0,0,3,3,1,10,35,2,0,0,0,0,1,0,0,0,0,0,0,2039
4259,697494,CHI,HOU,RUSH,4,33,1,9,44,0,0,3,3,2,8,37,2,0,0,0,0,1,0,0,0,0,0,0,2039
4259,697495,CHI,HOU,PASS,5,35,1,9,11,0,0,3,3,3,7,38,2,1,1,0,0,0,0,0,0,0,0,0,2039
4259,697496,CHI,HOU,PASS,6,23,1,8,36,0,0,3,3,1,10,51,3,1,1,0,0,1,0,0,0,0,0,0,2039
4259,697497,CHI,HOU,NOPL,6,25,1,8,13,0,0,3,3,1,10,80,5,0,0,0,0,0,0,1,0,0,0,0,2039
4259,697498,CHI,HOU,NOPL,6,7,1,7,48,0,0,3,3,1,15,75,4,1,0,0,0,0,0,1,0,0,0,0,2039
4259,697499,CHI,HOU,RUSH,7,36,1,7,41,0,0,3,3,1,5,95,5,0,0,0,0,1,0,0,0,0,0,0,2039
4259,697500,CHI,HOU,RUSH,8,7,1,7,5,0,0,3,3,2,1,99,5,1,0,0,7,0,0,0,0,0,0,0,2039
4259,697501,CHI,HOU,FGXP,8,3,1,6,58,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,697502,HOU,CHI,KOFF,0,6,1,6,58,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,697503,HOU,CHI,NOPL,0,28,1,6,51,0,7,3,3,1,10,24,2,0,0,0,0,0,0,1,0,0,0,0,2038
4259,697504,HOU,CHI,PASS,1,38,1,6,23,0,7,3,3,1,20,14,1,0,0,0,0,1,0,0,0,0,0,0,2038
4259,697505,HOU,CHI,NOPL,1,19,1,5,45,0,7,3,3,2,26,8,1,0,0,0,0,0,0,1,0,0,0,0,2038
4259,697506,HOU,CHI,RUSH,2,29,1,5,26,0,7,3,3,2,30,4,1,0,1,0,0,1,0,0,0,0,0,0,2038
4259,697507,HOU,CHI,RUSH,3,27,1,4,57,0,7,3,3,3,24,10,1,0,1,0,0,1,0,0,0,0,0,0,2038
4259,697508,CHI,HOU,PUNT,0,14,1,4,30,7,0,3,3,4,12,22,2,0,0,0,0,0,0,0,0,0,0,0,0
4259,697509,CHI,HOU,RUSH,1,31,1,4,16,7,0,3,3,1,10,60,4,0,0,0,0,1,0,0,0,0,0,0,2039
4259,697510,CHI,HOU,PASS,2,5,1,3,45,7,0,3,3,2,6,64,4,0,0,0,0,0,0,0,0,0,0,0,2039
4259,697511,CHI,HOU,PASS,3,51,1,3,40,7,0,3,3,3,6,64,4,0,1,0,0,1,0,0,0,0,0,0,2039
4259,697512,CHI,HOU,RUSH,4,5,1,2,49,7,0,3,3,4,1,69,4,0,0,0,0,1,0,0,0,1,0,0,2039
4259,697513,HOU,CHI,RUSH,1,37,1,2,44,0,7,3,3,1,10,31,2,0,0,0,0,1,0,0,0,0,0,0,2038
4259,697514,HOU,CHI,RUSH,2,27,1,2,7,0,7,3,3,2,6,35,2,1,0,0,0,1,0,0,0,0,0,0,2038
4259,697515,HOU,CHI,RUSH,3,39,1,1,40,0,7,3,3,1,10,46,3,0,0,0,0,1,0,0,0,0,0,0,2038
4259,697516,HOU,CHI,PASS,4,37,1,1,1,0,7,3,3,2,3,53,3,1,1,0,0,1,0,0,0,0,0,0,2038
4259,697517,HOU,CHI,PASS,5,10,1,0,24,0,7,3,3,1,10,58,3,0,0,0,0,0,0,0,0,0,0,0,2038
4259,697518,HOU,CHI,PASS,6,30,1,0,14,0,7,3,3,2,10,58,3,0,1,0,0,1,0,0,0,0,0,0,2038
4259,697519,HOU,CHI,PASS,7,25,2,15,0,0,7,3,3,3,5,63,4,1,1,0,0,1,0,1,0,0,0,0,2038
4259,697520,HOU,CHI,RUSH,8,38,2,14,35,0,7,3,3,1,10,75,4,0,1,0,0,1,0,0,0,0,0,0,2038
4259,697521,HOU,CHI,PASS,9,32,2,13,57,0,7,3,3,2,6,79,4,0,1,0,0,1,0,0,0,0,0,0,2038
4259,697522,HOU,CHI,RUSH,10,43,2,13,25,0,7,3,3,3,1,84,5,1,1,0,0,1,0,0,0,0,0,0,2038
4259,697523,HOU,CHI,NOPL,10,7,2,12,42,0,7,3,3,1,10,90,5,0,0,0,0,0,0,1,0,0,0,0,2038
4259,697524,HOU,CHI,RUSH,11,31,2,12,35,0,7,3,3,1,20,80,5,0,1,0,0,1,0,0,0,0,0,0,2038
4259,697525,HOU,CHI,PASS,12,32,2,12,4,0,7,3,3,2,17,83,5,0,0,0,0,1,0,0,0,0,0,0,2038
4259,697526,HOU,CHI,PASS,13,4,2,11,32,0,7,3,3,3,10,90,5,0,1,0,0,0,0,0,0,0,0,0,2038
4259,697527,HOU,CHI,FGXP,14,3,2,11,28,0,7,3,3,4,10,90,5,0,0,0,3,0,0,0,0,0,0,0,0
4259,697528,CHI,HOU,KOFF,0,7,2,11,25,7,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4259,697529,CHI,HOU,PASS,1,4,2,11,18,7,3,3,3,1,10,10,1,0,1,0,0,0,0,0,0,0,0,0,2039
4259,697530,CHI,HOU,RUSH,2,41,2,11,14,7,3,3,3,2,10,10,1,0,0,0,0,1,0,0,0,0,0,0,2039
4259,697531,CHI,HOU,PASS,3,35,2,10,33,7,3,3,3,3,3,17,1,1,1,0,0,1,0,0,0,0,0,0,2039
4259,697532,CHI,HOU,PASS,4,38,2,9,58,7,3,3,2,1,10,22,2,0,1,0,0,1,0,0,0,0,0,0,2039
4259,697533,CHI,HOU,RUSH,5,35,2,9,20,7,3,3,2,2,6,26,2,0,0,0,0,1,0,0,0,0,0,0,2039
4259,697534,CHI,HOU,PASS,6,30,2,8,45,7,3,3,2,3,2,30,2,0,1,0,0,0,1,0,0,0,0,0,2039
4259,697535,HOU,CHI,PUNT,0,12,2,8,15,3,7,2,3,4,9,23,2,0,0,0,0,0,0,0,0,0,0,0,0
4259,697536,HOU,CHI,RUSH,1,39,2,8,3,3,7,2,3,1,10,39,2,0,1,0,0,1,0,0,0,0,0,0,2038
4259,697537,HOU,CHI,PASS,2,43,2,7,24,3,7,2,3,2,7,42,3,0,0,0,0,1,0,0,0,0,0,0,2038
4259,697538,HOU,CHI,PASS,3,31,2,6,41,3,7,2,3,3,2,47,3,1,1,0,0,1,0,0,0,0,0,0,2038
4259,697539,HOU,CHI,RUSH,4,37,2,6,10,3,7,2,3,1,10,53,3,0,0,0,0,1,0,0,0,0,0,0,2038
4259,697540,HOU,CHI,PASS,5,6,2,5,33,3,7,2,3,2,6,57,3,0,1,0,0,0,0,0,0,0,0,0,2038
4259,697541,HOU,CHI,PASS,6,23,2,5,27,3,7,2,3,3,6,57,3,1,1,0,0,1,0,0,0,0,0,0,2038
4259,697542,HOU,CHI,RUSH,7,29,2,5,4,3,7,2,3,1,10,66,4,0,1,0,0,1,0,0,0,0,0,0,2038
4259,697543,HOU,CHI,RUSH,8,35,2,4,35,3,7,2,3,2,7,69,4,0,0,0,0,1,0,0,0,0,0,0,2038
4259,697544,HOU,CHI,RUSH,9,39,2,4,0,3,7,2,3,3,1,75,4,1,0,0,0,1,0,0,0,0,0,0,2038
4259,697545,HOU,CHI,PASS,10,7,2,3,21,3,7,2,3,1,10,77,4,1,0,0,7,0,0,0,0,0,0,0,2038
4259,697546,HOU,CHI,FGXP,10,3,2,3,14,10,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,697547,CHI,HOU,KOFF,0,6,2,3,14,7,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,697548,CHI,HOU,PASS,1,25,2,3,7,7,10,3,2,1,10,22,2,1,1,0,0,1,0,0,0,0,0,0,2039
4259,697549,CHI,HOU,PASS,2,34,2,2,42,7,10,3,2,1,10,38,2,0,1,0,0,1,0,0,0,0,0,0,2039
4259,697550,CHI,HOU,RUSH,3,8,2,2,8,7,10,3,2,2,5,43,3,0,0,0,0,1,0,0,0,0,0,0,2039
4259,697551,CHI,HOU,PASS,4,5,2,2,0,7,10,3,2,3,6,42,3,0,1,0,0,0,0,0,0,0,0,0,2039
4259,697552,HOU,CHI,PUNT,0,9,2,1,55,10,7,2,3,4,6,42,3,0,0,0,0,0,0,0,0,0,0,0,0
4259,697553,HOU,CHI,PASS,1,7,2,1,46,10,7,2,3,1,10,17,1,0,1,0,0,0,0,0,0,0,0,0,2038
4259,697554,HOU,CHI,RUSH,2,42,2,1,39,10,7,2,3,2,10,17,1,0,1,0,0,1,0,0,0,0,0,0,2038
4259,697555,HOU,CHI,PASS,3,7,2,0,57,10,7,2,3,3,5,22,2,0,1,0,0,0,1,0,0,0,0,0,2038
4259,697556,CHI,HOU,PUNT,0,12,2,0,50,7,10,2,2,4,12,15,1,0,0,0,0,0,0,0,0,0,0,0,0
4259,697557,CHI,HOU,RUSH,1,8,2,0,38,7,10,2,2,1,10,25,2,1,1,0,0,1,0,0,0,0,0,0,2039
4259,697558,CHI,HOU,NOPL,1,6,2,0,30,7,10,1,2,1,10,37,2,0,0,0,0,0,0,1,0,0,0,0,2039
4259,697559,CHI,HOU,PASS,2,11,2,0,24,7,10,1,2,1,20,27,2,1,1,0,0,1,0,0,0,0,0,0,2039
4259,697560,CHI,HOU,PASS,3,6,2,0,13,7,10,0,1,1,10,81,5,1,1,0,7,0,0,0,0,0,0,0,2039
4259,697561,CHI,HOU,FGXP,3,3,2,0,7,14,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,697562,HOU,CHI,KOFF,0,6,2,0,7,10,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,697563,HOU,CHI,RUSH,1,25,2,0,2,10,14,1,0,1,10,27,2,0,0,0,0,0,0,0,0,0,0,0,2038
