gid,pid,detail,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,ptck1,ptck2,sk1,sk2,ptm1,pen1,desc1,cat1,pey1,pdo1,ptm2,pen2,desc2,cat2,pey2,pdo2,ptm3,pen3,desc3,cat3,pey3,pdo3,ints,iry,fum,frcv,fry,forc,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,lt,lg,c,rg,rt
4257,697207,(3:00) (Shotgun) T.Siemian pass short right to D.Thomas pushed ob at CAR 16 for 6 yards (J.Bradberry).,DEN,CAR,PASS,8,38,1,3,0,0,7,3,1,3,2,78,4,6,Y,Y,Y,,,,,,,,TS-1450,Y,,SR,DT-0900,,JB-4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697208,(2:22) C.Anderson left guard to CAR 16 for no gain (L.Kuechly).,DEN,CAR,RUSH,9,34,1,2,22,0,7,3,1,1,10,84,5,0,,,,,,CA-0750,,LG,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697209,(1:48) T.Siemian sacked at CAR 25 for -9 yards (V.Butler).,DEN,CAR,PASS,10,39,1,1,48,0,7,3,1,2,10,84,5,-9,,,,,,,,,,,TS-1450,,,,,,,,VB-0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697210,(1:09) (Shotgun) T.Siemian pass short right intended for E.Sanders INTERCEPTED by T.Davis (S.Lotulelei) at CAR 32. T.Davis to CAR 36 for 4 yards (T.Siemian).,DEN,CAR,PASS,11,6,1,1,9,0,7,3,1,3,19,75,4,,,,Y,,,,,,,,TS-1450,,,SR,ES-0200,SL-0950,,,,,,,,,,,,,,,,,,,,,,,TD-0700,4,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697211,(1:03) (Shotgun) C.Newton pass incomplete short left to K.Benjamin [J.Crick].,CAR,DEN,PASS,1,8,1,1,3,7,0,1,3,1,10,36,2,,,,Y,,,,,,,,CN-0500,,,SL,KB-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697212,(:55) J.Stewart left guard to CAR 40 for 4 yards (D.Wolfe).,CAR,DEN,RUSH,2,43,1,0,55,7,0,1,3,2,10,36,2,4,,,,,,JS-6700,,LG,DW-4250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697213,(:12) (Shotgun) C.Newton pass short middle to M.Tolbert to CAR 41 for 1 yard (D.Stewart).,CAR,DEN,PASS,3,30,1,0,12,7,0,1,3,3,6,40,2,1,,,Y,,,,,,,,CN-0500,Y,,SM,MT-1300,,DS-4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697214,"(15:00) A.Lee punts 59 yards to end zone, Center-J.Jansen, Touchback.",DEN,CAR,PUNT,0,8,2,15,0,0,7,3,1,4,5,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL-0500,59,39,Y,,,,,,,,,,,,,,
4257,697215,(14:52) T.Siemian pass short left to E.Sanders to DEN 35 for 15 yards (B.Benwikere).,DEN,CAR,PASS,1,38,2,14,52,0,7,3,1,1,10,20,1,15,Y,Y,,,,,,,,,TS-1450,Y,,SL,ES-0200,,BB-1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697216,(14:14) C.Anderson left tackle pushed ob at CAR 37 for 28 yards (T.Boston).,DEN,CAR,RUSH,2,28,2,14,14,0,7,3,1,1,10,35,2,28,Y,Y,,,,CA-0750,,LT,TB-1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697217,(13:46) T.Siemian scrambles right tackle to CAR 29 for 8 yards (L.Kuechly).,DEN,CAR,RUSH,3,44,2,13,46,0,7,3,1,1,10,63,4,8,Y,,,,,TS-1450,,RT,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697218,(13:02) C.Anderson left tackle to CAR 28 for 1 yard (S.Thompson).,DEN,CAR,RUSH,4,39,2,13,2,0,7,3,1,2,2,71,4,1,,,,,,CA-0750,,LT,ST-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697219,"(12:23) A.Janovich right guard for 28 yards, TOUCHDOWN.",DEN,CAR,RUSH,5,7,2,12,23,0,7,3,1,3,1,72,4,28,Y,Y,,,7,AJ-0375,,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697220,"B.McManus extra point is GOOD, Center-C.Kreiter, Holder-R.Dixon. PENALTY on CAR, Defensive Offside, 5 yards, enforced between downs. Penalty to be assessed on the kickoff.",DEN,CAR,FGXP,5,3,2,12,16,7,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,,Defensive Offside,4,5,,,,,,,,,,,,,,,,,,,,,,,XP,BM-1650,33,Y,,,,,,,,,,,,,,,,,,
4257,697221,B.McManus kicks 58 yards from DEN 40 to CAR 2. T.Ginn to CAR 11 for 9 yards (C.Latimer).,CAR,DEN,KOFF,0,6,2,12,16,7,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BM-1650,58,49,,TG-0900,9,,,,,
4257,697222,(12:09) (Shotgun) C.Newton left tackle to CAR 15 for 4 yards (V.Miller).,CAR,DEN,RUSH,1,41,2,12,9,7,7,1,3,1,10,11,1,4,Y,,Y,,,CN-0500,,LT,VM-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697223,(11:28) (Shotgun) C.Newton pass incomplete short right to K.Benjamin [T.Davis].,CAR,DEN,PASS,2,8,2,11,28,7,7,1,3,2,6,15,1,,,,Y,,,,,,,,CN-0500,,,SR,KB-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697224,(11:20) (Shotgun) C.Newton pass short left to K.Benjamin to CAR 30 for 15 yards (D.Stewart).,CAR,DEN,PASS,3,38,2,11,20,7,7,0,3,3,6,15,1,15,Y,Y,Y,,,,,,,,CN-0500,Y,,SL,KB-0950,,DS-4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697225,(10:42) (Shotgun) C.Newton left guard to CAR 36 for 6 yards (B.Marshall).,CAR,DEN,RUSH,4,36,2,10,42,7,7,0,2,1,10,30,2,6,Y,,Y,,,CN-0500,,LG,BM-0330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697226,(10:06) (Shotgun) J.Stewart up the middle to CAR 39 for 3 yards (D.Kilgo).,CAR,DEN,RUSH,5,41,2,10,6,7,7,0,2,2,4,36,2,3,Y,,Y,,,JS-6700,,MD,DK-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697227,(9:25) (Shotgun) J.Stewart up the middle to CAR 42 for 3 yards (B.Marshall).,CAR,DEN,RUSH,6,37,2,9,25,7,7,0,2,3,1,39,2,3,Y,Y,Y,,,JS-6700,,MD,BM-0330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697228,(8:48) (Shotgun) C.Newton pass short left to F.Whittaker to CAR 46 for 4 yards (B.Marshall).,CAR,DEN,PASS,7,36,2,8,48,7,7,0,2,1,10,42,3,4,Y,,Y,,,,,,,,CN-0500,Y,,SL,FW-0750,,BM-0330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697229,(8:12) (Shotgun) F.Whittaker right guard to DEN 48 for 6 yards (T.Ward).,CAR,DEN,RUSH,8,38,2,8,12,7,7,0,2,2,6,46,3,6,Y,Y,Y,,,FW-0750,,RG,TW-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697230,(7:34) F.Whittaker left tackle to DEN 44 for 4 yards (T.Davis).,CAR,DEN,RUSH,9,41,2,7,34,7,7,0,2,1,10,52,3,4,Y,,,,,FW-0750,,LT,TD-0725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697231,(6:53) (Shotgun) C.Newton pass incomplete short left to K.Benjamin [J.Crick].,CAR,DEN,PASS,10,3,2,6,53,7,7,0,2,2,6,56,3,,,,Y,,,,,,,,CN-0500,,,SL,KB-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697232,(6:50) (Shotgun) C.Newton pass short right to D.Funchess ran ob at DEN 35 for 9 yards.,CAR,DEN,PASS,11,13,2,6,50,7,7,0,1,3,6,56,3,9,Y,Y,Y,,,,,,,,CN-0500,Y,,SR,DF-2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697233,(6:37) J.Stewart right guard to DEN 35 for no gain (J.Crick).,CAR,DEN,RUSH,12,38,2,6,37,7,7,0,1,1,10,65,4,0,,,,,,JS-6700,,RG,JC-5630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697234,(5:59) (Shotgun) C.Newton pass incomplete short right to K.Benjamin.,CAR,DEN,PASS,13,4,2,5,59,7,7,0,1,2,10,65,4,,,,Y,,,,,,,,CN-0500,,,SR,KB-0950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697235,(5:55) (Shotgun) C.Newton pass short left to G.Olsen pushed ob at DEN 22 for 13 yards (B.Roby).,CAR,DEN,PASS,14,38,2,5,55,7,7,0,1,3,10,65,4,13,Y,Y,Y,,,,,,,,CN-0500,Y,,SL,GO-0100,,BR-1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697236,(5:17) (Shotgun) C.Newton left end pushed ob at DEN 19 for 3 yards (T.Davis).,CAR,DEN,RUSH,15,36,2,5,17,7,7,0,1,1,10,78,4,3,,,Y,,,CN-0500,,LE,TD-0725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697237,(4:41) (Shotgun) C.Newton pass short left to G.Olsen to DEN 19 for no gain (C.Harris).,CAR,DEN,PASS,16,41,2,4,41,7,7,0,1,2,7,81,5,0,,,Y,,,,,,,,CN-0500,Y,,SL,GO-0100,,CH-1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697238,(4:00) (Shotgun) C.Newton pass short right to G.Olsen to DEN 4 for 15 yards (T.Ward).,CAR,DEN,PASS,17,31,2,4,0,7,7,0,1,3,7,81,5,15,Y,Y,Y,,,,,,,,CN-0500,Y,,SR,GO-0100,,TW-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697239,"(3:29) (Shotgun) PENALTY on DEN, Defensive 12 On-field, 2 yards, enforced at DEN 4 - No Play.",CAR,DEN,NOPL,17,22,2,3,29,7,7,0,1,1,4,96,5,,,,,,,,,,,,,,,,,,,,,,DEN,,12 On-field,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697240,"(3:07) (Shotgun) C.Newton right end for 2 yards, TOUCHDOWN.",CAR,DEN,RUSH,18,6,2,3,7,7,7,0,1,1,2,98,5,2,Y,Y,Y,,7,CN-0500,,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697241,"G.Gano extra point is GOOD, Center-J.Jansen, Holder-A.Lee.",CAR,DEN,FGXP,18,3,2,3,1,14,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,GG-0100,33,Y,,,,,,,,,,,,,,,,,,
4257,697242,"G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",DEN,CAR,KOFF,0,6,2,3,1,7,14,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GG-0100,65,40,Y,,,,,,,
4257,697243,(3:01) C.Anderson left guard to DEN 27 for 2 yards (S.Thompson).,DEN,CAR,RUSH,1,35,2,3,1,7,14,1,0,1,10,25,2,2,,,,,,CA-0750,,LG,ST-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697244,(2:24) C.Anderson left guard to DEN 28 for 1 yard (T.Boston).,DEN,CAR,RUSH,2,24,2,2,24,7,14,1,0,2,8,27,2,1,,,,,,CA-0750,,LG,TB-1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697245,(2:00) (Shotgun) T.Siemian pass incomplete short right to J.Norwood (J.Bradberry).,DEN,CAR,PASS,3,5,2,2,0,7,14,1,0,3,7,28,2,,,,Y,,,,,,,,TS-1450,,,SR,JN-1900,JB-4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697246,"(1:55) R.Dixon punts 44 yards to CAR 28, Center-C.Kreiter. T.Ginn to CAR 32 for 4 yards (C.Latimer). PENALTY on CAR-D.Worley, Offensive Holding, 10 yards, enforced at CAR 32.",CAR,DEN,PUNT,0,10,2,1,55,14,7,0,1,4,7,28,2,,,,,,,,,,,,,,,,,,,,,,CAR,DW-4750,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,RD-1187,44,40,,TG-0900,4,,,,,,,,,,,,
4257,697247,(1:45) (Shotgun) C.Newton up the middle to CAR 31 for 9 yards (D.Stewart).,CAR,DEN,RUSH,1,23,2,1,45,14,7,0,1,1,10,22,2,9,Y,,Y,,,CN-0500,,MD,DS-4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697248,"(1:22) (No Huddle, Shotgun) F.Whittaker up the middle to CAR 34 for 3 yards (S.Williams).",CAR,DEN,RUSH,2,26,2,1,22,14,7,0,1,2,1,31,2,3,Y,Y,Y,Y,,FW-0750,,MD,SW-1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697249,"(:56) (No Huddle, Shotgun) C.Newton pass short left to K.Benjamin to 50 for 16 yards (C.Harris).",CAR,DEN,PASS,3,21,2,0,56,14,7,0,1,1,10,34,2,16,Y,Y,Y,Y,,,,,,,CN-0500,Y,,SL,KB-0950,,CH-1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697250,"(:35) (No Huddle, Shotgun) C.Newton spiked the ball to stop the clock. PENALTY on DEN-S.Ray, Defensive 12 On-field, 5 yards, enforced at 50 - No Play.",CAR,DEN,NOPL,3,2,2,0,35,14,7,0,1,1,10,50,3,,,,,,,,,,,,,,,,,,,,,,DEN,SR-0250,12 On-field,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697251,(:33) (Shotgun) C.Newton up the middle to DEN 33 for 12 yards (B.Marshall).,CAR,DEN,RUSH,4,21,2,0,33,14,7,0,1,1,5,55,3,12,Y,Y,Y,,,CN-0500,,MD,BM-0330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697252,(:12) (No Huddle) C.Newton spiked the ball to stop the clock.,CAR,DEN,PASS,5,20,2,0,12,14,7,0,1,1,10,67,4,0,,,,Y,,,,,,,CN-0500,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697253,(:12) (Shotgun) C.Newton pass short right to G.Olsen ran ob at DEN 26 for 7 yards.,CAR,DEN,PASS,6,20,2,0,12,14,7,0,1,2,10,67,4,7,Y,,Y,,,,,,,,CN-0500,Y,,SR,GO-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697254,"(:07) G.Gano 44 yard field goal is GOOD, Center-J.Jansen, Holder-A.Lee. Penalty on DEN-A.Talib, Defensive Offside, declined.",CAR,DEN,FGXP,7,4,2,0,7,14,7,0,1,3,3,74,4,,,,,,3,,,,,,,,,,,,,,,,DEN,AT-0100,Defensive Offside,4,,D,,,,,,,,,,,,,,,,,,,,,,FG,GG-0100,44,Y,,,,,,,,,,,,,,,,,,
4257,697255,"G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",DEN,CAR,KOFF,0,6,2,0,3,7,17,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GG-0100,65,40,Y,,,,,,,
4257,697256,(:03) T.Siemian kneels to DEN 24 for -1 yards.,DEN,CAR,RUSH,1,25,2,0,3,7,17,1,0,1,10,25,2,-1,,,,,,TS-1450,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697257,"B.McManus kicks 65 yards from DEN 35 to end zone, Touchback.",CAR,DEN,KOFF,0,6,3,15,0,17,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BM-1650,65,40,Y,,,,,,,
4257,697258,(15:00) (Shotgun) J.Stewart right guard to CAR 28 for 3 yards (D.Wolfe).,CAR,DEN,RUSH,1,35,3,15,0,17,7,3,3,1,10,25,2,3,,,Y,,,JS-6700,,RG,DW-4250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697259,(14:22) J.Stewart up the middle to CAR 35 for 7 yards (D.Stewart).,CAR,DEN,RUSH,2,42,3,14,22,17,7,3,3,2,7,28,2,7,Y,Y,,,,JS-6700,,MD,DS-4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697260,(13:40) (Shotgun) C.Newton right guard to CAR 39 for 4 yards (B.Marshall).,CAR,DEN,RUSH,3,38,3,13,40,17,7,3,3,1,10,35,2,4,Y,,Y,,,CN-0500,,RG,BM-0330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697261,(13:02) J.Stewart right guard to CAR 44 for 5 yards (T.Davis).,CAR,DEN,RUSH,4,46,3,13,2,17,7,3,3,2,6,39,2,5,Y,,,,,JS-6700,,RG,TD-0725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697262,(12:16) C.Newton left end to CAR 44 for no gain (S.Ray; A.Talib).,CAR,DEN,RUSH,5,43,3,12,16,17,7,3,3,3,1,44,3,0,,,,,,CN-0500,,LE,SR-0250,AT-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697263,"(11:33) A.Lee punts 56 yards to end zone, Center-J.Jansen, Touchback.",DEN,CAR,PUNT,0,9,3,11,33,7,17,3,3,4,1,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL-0500,56,36,Y,,,,,,,,,,,,,,
4257,697264,(11:24) T.Siemian pass short left to D.Thomas to DEN 43 for 23 yards (J.Bradberry).,DEN,CAR,PASS,1,37,3,11,24,7,17,3,3,1,10,20,1,23,Y,Y,,,,,,,,,TS-1450,Y,,SL,DT-0900,,JB-4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697265,(10:47) C.Anderson right tackle to DEN 45 for 2 yards (L.Kuechly).,DEN,CAR,RUSH,2,38,3,10,47,7,17,3,3,1,10,43,3,2,,,,,,CA-0750,,RT,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697266,"(10:09) T.Siemian pass incomplete short right to D.Thomas. PENALTY on CAR-J.Bradberry, Defensive Pass Interference, 15 yards, enforced at DEN 45 - No Play.",DEN,CAR,NOPL,2,4,3,10,9,7,17,3,3,2,8,45,3,,,Y,,,,,,,,,,,,,,,,,,,CAR,JB-4975,Defensive Pass Interference,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697267,(10:05) C.Anderson right guard to CAR 30 for 10 yards (L.Kuechly).,DEN,CAR,RUSH,3,48,3,10,5,7,17,3,3,1,10,60,4,10,Y,Y,,,,CA-0750,,RG,LK-0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697268,(9:17) T.Siemian pass deep right intended for E.Sanders INTERCEPTED by B.Benwikere at CAR 10. B.Benwikere to CAR 11 for 1 yard (E.Sanders).,DEN,CAR,PASS,4,7,3,9,17,7,17,3,3,1,10,70,4,,,,,,,,,,,,TS-1450,,,DR,ES-0200,,,,,,,,,,,,,,,,,,,,,,,,BB-1750,1,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697269,(9:10) J.Stewart up the middle to CAR 18 for 7 yards (S.Barrett).,CAR,DEN,RUSH,1,36,3,9,10,17,7,3,3,1,10,11,1,7,Y,,,,,JS-6700,,MD,SB-0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697270,(8:34) C.Newton pass incomplete deep right to D.Funchess [S.Barrett].,CAR,DEN,PASS,2,7,3,8,34,17,7,3,3,2,3,18,1,,,,,,,,,,,,CN-0500,,,DR,DF-2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697271,(8:27) (Shotgun) C.Newton sacked at CAR 11 for -7 yards (D.Ware).,CAR,DEN,PASS,3,41,3,8,27,17,7,3,3,3,3,18,1,-7,,,Y,,,,,,,,CN-0500,,,,,,,,DW-1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO-0200,DH-1950,AN-0400,TL-0450,RK-0100
4257,697272,"(7:46) A.Lee punts 76 yards to DEN 13, Center-J.Jansen. J.Norwood to DEN 24 for 11 yards. PENALTY on DEN-C.Nelson, Offensive Holding, 10 yards, enforced at DEN 24.",DEN,CAR,PUNT,0,16,3,7,46,7,17,3,3,4,10,11,1,,,,,,,,,,,,,,,,,,,,,,DEN,CN-0450,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,AL-0500,76,65,,JN-1900,11,,,,,,,,,,,,
4257,697273,(7:30) C.Anderson left guard to DEN 15 for 1 yard (R.Delaire).,DEN,CAR,RUSH,1,29,3,7,30,7,17,3,3,1,10,14,1,1,,,,,,CA-0750,,LG,RD-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
4257,697274,(7:01) T.Siemian pass short right to C.Anderson to DEN 10 for -5 yards (T.Davis).,DEN,CAR,PASS,2,37,3,7,1,7,17,3,3,2,9,15,1,-5,,,,,,,,,,,TS-1450,Y,,SR,CA-0750,,TD-0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO-0400,TS-0150,MG-0250,CM-1850,MP-0250
